NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor,SiteEnergyUse_log,PrimaryPropertyType_Distribution_Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K_12_School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large_Office,PrimaryPropertyType_Medical_Office,PrimaryPropertyType_Mixed_Use_Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated_Warehouse,PrimaryPropertyType_Residence_Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail_Store,PrimaryPropertyType_Self_Storage_Facility,PrimaryPropertyType_Senior_Care_Community,PrimaryPropertyType_Small_and_Mid_Sized_Office,PrimaryPropertyType_Supermarket_Grocery_Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship_Facility,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER_DUWAMISH,Neighborhood_LAKE_UNION,Neighborhood_MAGNOLIA_QUEENANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,UsageType_Bin,AgeGroup
1.0,4,72000,0,0,1,1,2,0.0,0.0,18000.0,14.81950726720402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,4,191146,94892,0,1,0,1,0.4185282454249631,0.0,47786.5,15.445046054190607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,3,68763,11527,0,1,1,2,0.1676337565260387,0.0,22921.0,16.016006334644654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,1,102133,0,0,1,1,2,0.0,0.0,102133.0,16.846899315731974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,14,362046,0,0,1,1,2,0.2703358136811344,0.0097611905669445,25860.428571428572,16.570799307404005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,2,81336,0,0,1,1,2,0.0,0.0,40668.0,16.386999791434302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,23,538933,0,0,1,0,1,0.2278966031027975,0.0,23431.869565217392,16.589388573707875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,6,275982,197130,0,1,0,1,0.2857142857142857,0.0,45997.0,15.4706010508292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,5,98668,0,0,1,0,1,0.0,0.0,19733.6,15.295146799421037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,1,158931,28381,0,1,1,2,0.2158295109198331,0.1694886460161957,158931.0,15.98475898223101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1,105100,0,0,1,1,2,0.0,0.0,105100.0,16.91009509436953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,1,57176,0,0,0,0,0,0.2623478382538128,0.0961942073597313,57176.0,16.343251097054274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1,50660,0,0,1,1,2,0.0,0.0,50660.0,14.794395922849109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,2,61929,0,0,1,1,2,0.0,0.0,30964.5,14.605342654763426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,4,165111,55000,0,1,0,1,0.33310924166167,0.0329717583928387,41277.75,17.053329268107355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,3,20565,0,0,1,0,1,0.0,0.0,6855.0,13.595253461827282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,5,159937,55971,0,1,0,1,0.3142362305157656,0.0,31987.4,15.877039179476196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,5,183964,46763,0,1,0,1,0.2541964732230219,0.0203844230392902,36792.8,16.513927777186137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,5,208210,78848,0,1,1,2,0.3786945871956198,0.0,41642.0,15.522856817495562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,7,277486,80283,0,1,0,1,0.3157780933092119,0.0528062677035958,39640.857142857145,16.359460815718823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,3,187130,0,0,1,0,1,0.0511997007427991,0.0235825362047774,62376.666666666664,16.123430296400922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,5,251044,117867,0,1,0,1,0.0506564586287662,0.0,50208.8,16.65964196481946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,5,154330,0,0,1,0,1,0.0,0.0,30866.0,14.048394715170613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,6,108245,14690,1,1,0,2,0.1350732135433507,0.1141761744191417,18040.833333333332,15.322955721885736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,167860,0,0,1,0,1,0.1179613964017633,0.0037769569879661,27976.666666666668,15.73208708085258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,112560,0,0,1,1,2,0.1428571428571428,0.0,18760.0,15.414251157623664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,86204,0,0,1,1,2,0.1569996751890863,0.0,14367.333333333334,14.991675379469468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,145158,0,0,1,1,2,0.3344218024497444,0.0707504925667204,72579.0,15.941898064322556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2,112896,0,0,1,1,2,0.5093183106575964,0.0,56448.0,16.146487364649904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,110613,0,0,1,0,1,0.0999972878413929,0.0,110613.0,13.830458467222105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,4,149881,0,0,1,1,2,0.2020803170515275,0.0,37470.25,14.698203657491833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,3,98220,0,0,1,1,2,0.0,0.0,32740.0,15.6823914142391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,84420,0,0,1,0,1,0.2942193792940061,0.1462805022506515,84420.0,14.862238939270831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,73335,0,0,1,1,2,0.0,0.0,73335.0,15.46361479913978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,2,56876,0,0,1,1,2,0.0751810957169983,0.0738448554750685,28438.0,14.39868416851795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,2,61200,0,0,1,1,2,0.0,0.0,30600.0,15.407220860763209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,111908,0,0,1,1,2,0.0,0.0,111908.0,14.25725632431729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.0,2,63644,0,0,1,1,2,0.0,0.0,31822.0,15.741004201338622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,141890,35545,0,1,1,2,0.0,0.0,141890.0,16.64080901471649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,4,92092,21055,0,1,0,1,0.0,0.0,23023.0,15.387674756611112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,56259,0,0,1,1,2,0.3725981620718462,0.0660338790238006,18753.0,14.668465884666508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,6,143439,0,0,1,1,2,0.1664052314921325,0.0,23906.5,17.05933308996736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,4,202623,88855,0,1,0,1,0.1578892820657082,0.0314574357303958,50655.75,15.998578174528776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,2,77174,25800,0,1,0,1,0.0,0.0,38587.0,15.516898283215768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,5,110524,0,0,1,0,1,0.0781187796315732,0.0,22104.8,15.741101083246614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,5,287224,103650,0,1,1,2,0.3065586441244464,0.1883756232069743,57444.8,16.862075004605728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,4,115748,18382,0,1,1,2,0.0,0.0,28937.0,17.41107850359901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,7,241875,84689,0,1,1,2,0.3449095607235142,0.0,34553.57142857143,15.97371753040822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,5,102930,18720,0,1,1,2,0.1473234236860001,0.0,20586.0,15.373823372391335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,3,76893,0,0,1,1,2,0.4341097369071306,0.2060655716385106,25631.0,16.302880837190248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,8,150000,23630,0,1,1,2,0.15942,0.0,18750.0,16.05018376642296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,7,274362,0,0,1,1,2,0.0,0.0,39194.57142857143,16.621325499727636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,15,378002,116280,0,1,1,2,0.1894222781890042,0.0,25200.133333333335,16.691952072317758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,11,169020,0,1,1,1,3,0.0611584427878357,0.0485623003194888,15365.454545454546,16.256159979288757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1.0,76,1952220,319400,0,1,1,2,0.1635922180901742,0.0,25687.105263157893,18.347439288572215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,19,383515,89778,0,1,0,1,0.2211126031576339,0.0490176394665137,20185.0,16.580488453700212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,18,363934,28870,1,1,1,3,0.0758296834041337,0.0591288530337918,20218.555555555555,16.9112923085455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,78920,0,0,1,1,2,0.0,0.0,19730.0,15.932207722213304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,7,131143,87160,0,1,1,2,0.0827569904607947,0.0,18734.714285714286,15.459788544857073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,947987,0,0,1,0,1,0.1054866786147911,0.0843893428918329,947987.0,17.655198541709687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,4,55520,0,0,1,1,2,0.2755763688760806,0.2413544668587896,13880.0,15.120313438487436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,10,132998,0,1,1,0,2,0.0,0.0,13299.8,15.143960608305976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,83118,0,0,1,1,2,0.0,0.0,27706.0,14.708795269151985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,3,77555,0,0,1,1,2,0.0,0.0,25851.666666666668,15.869917008102016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,6,51218,0,0,1,0,1,0.137529774688586,0.0,8536.333333333334,14.87543104691306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,29,489182,0,0,1,1,2,0.1337968281743809,0.019001107972084,16868.344827586207,17.409490917766664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,27,216571,13320,1,1,1,3,0.061504079493561,0.0288404264652238,8021.148148148148,16.60336380725475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,13,189175,0,0,1,0,1,0.066842870358134,0.0,14551.923076923076,16.76186433431489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,13,293803,74481,0,1,0,1,0.2403072807289238,0.0,22600.23076923077,16.653075713256705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,7,122356,0,0,1,1,2,0.1268675013893883,0.0014874628134296,17479.428571428572,15.338316039781317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,52298,0,0,1,0,1,0.0,0.0,17432.666666666668,14.492861189918692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,17,116640,0,1,1,0,2,0.05625,0.0542952674897119,6861.176470588235,15.726321221358653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,42,1249055,201121,0,1,0,1,0.2376316495270424,0.0103606326382745,29739.404761904763,17.45258900988149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,5,188339,99314,0,1,1,2,0.3557415086625712,0.0,37667.8,15.958348640845736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.0,2,60122,0,0,1,1,2,0.0,0.0,30061.0,13.445213973583632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
1.0,6,95000,13700,0,1,1,2,0.0892,0.0,15833.333333333334,15.214898818595325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,9,224857,0,1,1,0,2,0.0,0.0,24984.11111111111,16.541563794211402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,8,446261,124788,0,1,0,1,0.2559869672680337,0.0,55782.625,16.4232355449732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,58492,0,0,1,1,2,0.0,0.0,29246.0,14.28202215967277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,6,62370,0,0,1,0,1,0.1668751002084335,0.0,10395.0,15.286381563683577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,1,73296,0,0,1,1,2,0.0,0.0,73296.0,14.672635721835109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,4,99122,0,0,1,1,2,0.4952079255866508,0.0,24780.5,16.487534745422145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,66133,0,0,1,1,2,0.2087460118246563,0.0364114738481544,66133.0,15.663179156371427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2,115668,0,0,1,1,2,0.0697513573330566,0.0369160009682885,57834.0,15.078136371166348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,141686,0,0,1,0,1,0.0,0.0,141686.0,15.713600772025572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,93610,0,0,1,1,2,0.0053626749278923,0.0,93610.0,15.645841010085842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,2,156188,0,0,1,1,2,0.0,0.0,78094.0,15.738861727329107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,115620,0,0,1,0,1,0.0,0.0,115620.0,14.484291400825406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,5,238148,0,0,1,0,1,0.0235819742345096,0.0235819742345096,47629.6,16.192799145753227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,71718,0,0,1,0,1,0.0,0.0,71718.0,11.930018024171606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,55450,0,0,1,1,2,0.3831199278629396,0.0,55450.0,15.284696948198569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,54880,0,0,1,1,2,0.0,0.0,54880.0,14.832043650055589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,102500,0,0,1,1,2,0.0,0.0,102500.0,15.804134488125518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,6,361398,272900,0,1,1,2,0.1754824321108584,0.0436001306039325,60233.0,16.003304472729702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1,50785,0,0,1,1,2,0.0,0.0,50785.0,15.82224819901278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,3,85126,0,0,1,1,2,0.0,0.0,28375.333333333332,17.451825067380764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1.0,5,303255,19820,0,1,1,2,0.982813144053684,0.018585019208257,60651.0,16.22039408322032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,411584,0,0,1,1,2,0.2033193710153941,0.0868838438812004,411584.0,16.529647464103434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,4,73320,0,0,1,1,2,0.3174713584288052,0.0891980360065466,18330.0,13.947581916507572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,242686,100176,0,1,0,1,0.3146617439819355,0.0,60671.5,16.085983428512332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,6,95760,15840,0,1,1,2,0.0,0.0,15960.0,15.500541446530546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,1,179413,0,0,1,0,1,0.0,0.0,179413.0,15.056647057385598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.0,1,65288,0,0,1,0,1,0.0765837519911775,0.0765837519911775,65288.0,13.314587718541596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,1,170632,0,0,1,0,1,0.0341436541797552,0.0,170632.0,13.30841961824257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1.0,10,381511,0,0,1,1,2,0.4429177664602069,0.0,38151.1,16.250020704110128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,17,413264,138098,0,1,0,1,0.2293473421348097,0.0,24309.647058823528,16.42786751256815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,93803,0,0,1,1,2,0.0314488875622314,0.0266515996290097,46901.5,15.511756885125893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,2,123000,0,0,1,0,1,0.1986422764227642,0.0,61500.0,14.915545500846475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,5,275130,112980,0,1,0,1,0.0,0.0,55026.0,16.112209159512837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,60448,0,0,1,1,2,0.128143197458973,0.0,60448.0,13.866436297311743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3.0,4,62600,0,0,1,1,2,0.0,0.0,15650.0,16.226711641801803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1.0,4,77412,21612,0,1,1,2,0.2480235622384126,0.2196041957319278,19353.0,14.792101153044142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
