OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),UsageType,UsageType_Bin,NumPropertyUseTypes
504,2016,Nonresidential COS,Other,98118.0,1,DELRIDGE,47.56548,-122.35378,1955,0.0,1,113780,0,113780,"Office, Other - Services",Other - Services,91532.0,22248.0,,3574542.25,0.0,1470885.0,2103657.0,Multi_usage,1,2
507,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.56419,-122.34262,1999,1.0,1,243044,0,243044,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,325424.0,,,1396082.25,0.0,700977.0,695105.0,Mono_usage,0,1
508,2016,NonResidential,Other,98103.0,6,LAKE_UNION,47.64942,-122.35024,2001,1.0,3,280252,156312,123940,"Office, Parking, Retail Store",Parking,156312.0,116440.0,7500.0,11521702.0,0.0,11521701.0,0.0,Multi_usage,1,3
513,2016,NonResidential,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.63549,-122.34103,1952,1.0,3,66462,12998,53464,"Other, Parking",Other,72000.0,15000.0,,6876439.5,0.0,6876438.0,0.0,Multi_usage,1,2
514,2016,NonResidential,Retail Store,98133.0,5,NORTHWEST,47.72053,-122.34739,1997,1.0,1,131387,0,131387,Retail Store,Retail Store,107931.0,,,8773058.0,0.0,7704514.0,1068542.0,Mono_usage,0,1
515,2016,NonResidential,Warehouse,98133.0,5,NORTHWEST,47.72377,-122.34095,1999,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,67155.0,,,784364.5,0.0,680865.0,103500.0,Mono_usage,0,1
516,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.72546,-122.34659,1964,6.0,1,111900,0,111900,"Parking, Strip Mall",Strip Mall,124231.0,0.0,,9814820.0,0.0,6390148.0,3424670.0,Multi_usage,1,2
517,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.72803,-122.34214,1984,0.0,1,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,144776.0,,,13424079.0,0.0,10307295.0,3116783.0,Mono_usage,0,1
518,2016,NonResidential,Retail Store,98133.0,5,NORTHWEST,47.7249,-122.34332,1967,1.0,1,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,56312.0,,17225444.0,0.0,7836595.0,9388848.0,Multi_usage,1,2
519,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.7235,-122.34458,1997,1.0,1,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50065.0,0.0,,8663691.0,0.0,6528390.0,2135300.0,Multi_usage,1,2
520,2016,NonResidential,Large Office,98103.0,6,LAKE_UNION,47.65086,-122.35412,1988,1.0,3,124071,28645,95426,Office,Office,96504.0,,,4991360.5,0.0,4989211.0,2149.0,Mono_usage,0,1
521,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE_UNION,47.64963,-122.35158,2000,1.0,4,90000,36528,53472,Office,Office,90000.0,,,3897738.0,0.0,3897737.0,0.0,Mono_usage,0,1
522,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE_UNION,47.64849,-122.35041,2001,1.0,3,96041,33709,62332,"Office, Parking",Office,62232.0,33709.0,,5413418.0,0.0,5413417.0,0.0,Multi_usage,1,2
523,2016,NonResidential,Large Office,98103.0,6,LAKE_UNION,47.64822,-122.34848,1999,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,93893.0,7500.0,11325513.0,0.0,10986553.0,336610.0,Multi_usage,1,4
524,2016,NonResidential,Large Office,98103.0,6,LAKE_UNION,47.64882,-122.34905,1999,1.0,4,243334,103032,140302,"Office, Parking",Office,138995.0,24549.0,,8651835.0,0.0,8116657.0,535178.0,Multi_usage,1,2
525,2016,NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,47.6074,-122.33777,1991,1.0,6,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Other - Entertainment/Public Assembly,119815.0,63101.0,26380.0,52960796.0,17548416.0,34936812.0,475560.0,Multi_usage,1,9
526,2016,NonResidential,Large Office,98108.0,2,GREATER_DUWAMISH,47.55146,-122.32832,1982,1.0,5,390295,121375,268920,"Office, Parking",Office,243018.0,108408.0,,7683885.0,0.0,7683884.0,0.0,Multi_usage,1,2
527,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54983,-122.32858,1967,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,20000.0,,1429146.375,0.0,1272922.0,156224.0,Multi_usage,1,2
528,2016,NonResidential,Retail Store,98108.0,2,GREATER_DUWAMISH,47.55032,-122.32614,1966,1.0,1,50200,0,50200,Retail Store,Retail Store,50200.0,,,1047461.0,0.0,507461.0,540000.0,Mono_usage,0,1
529,2016,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.66891,-122.38528,1925,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,24744.0,4500.0,4758198.0,0.0,2871051.0,1887147.0,Multi_usage,1,5
530,2016,NonResidential,Warehouse,98107.0,6,BALLARD,47.66724,-122.38553,1941,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,,,227566.7031,0.0,85409.0,142158.0,Mono_usage,0,1
532,2016,NonResidential,Other,98107.0,6,BALLARD,47.66233,-122.3748,2008,1.0,5,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,130744.0,,17085344.0,0.0,10708106.0,6377238.0,Multi_usage,1,2
533,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA_QUEENANNE,47.64676,-122.37581,1988,1.0,4,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,130293.0,8800.0,,465533.3125,0.0,465533.0,0.0,Multi_usage,1,2
534,2016,NonResidential,Warehouse,98119.0,7,MAGNOLIA_QUEENANNE,47.65567,-122.37478,1997,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,,,1123943.0,0.0,739343.0,384600.0,Mono_usage,0,1
536,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA_QUEENANNE,47.63634,-122.3754,1956,1.0,3,94470,0,94470,Self-Storage Facility,Self-Storage Facility,94470.0,,,1000796.875,0.0,432859.0,567938.0,Mono_usage,0,1
538,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59963,-122.32796,2002,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,150840.0,26946.0,2155.0,7637986.0,0.0,7637985.0,0.0,Multi_usage,1,3
540,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54769,-122.3251,1966,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,,,402051.3125,0.0,402051.0,0.0,Mono_usage,0,1
543,2016,NonResidential,Distribution Center,98168.0,2,GREATER_DUWAMISH,47.54187,-122.32714,1967,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,124423.0,0.0,,5464762.0,0.0,1145957.0,4318805.0,Multi_usage,1,2
774,2016,NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60411,-122.33225,1970,1.0,22,227556,98556,129000,"Office, Parking",Office,227556.0,77887.79688,,8493420.0,0.0,8493419.0,0.0,Multi_usage,1,2
544,2016,NonResidential,Distribution Center,98168.0,2,GREATER_DUWAMISH,47.54187,-122.32714,1967,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,49918.0,0.0,,1529510.25,0.0,836261.0,693249.0,Multi_usage,1,2
545,2016,NonResidential,Distribution Center,98108.0,2,GREATER_DUWAMISH,47.54621,-122.33486,1969,1.0,1,57540,0,57540,Distribution Center,Distribution Center,57540.0,,,2582687.0,0.0,1310981.0,1271706.0,Mono_usage,0,1
546,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54853,-122.32814,1966,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,85400.0,,,1536998.25,0.0,1536998.0,0.0,Mono_usage,0,1
547,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54912,-122.32819,1966,1.0,1,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55700.0,,,519806.0938,0.0,519806.0,0.0,Mono_usage,0,1
548,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER_DUWAMISH,47.54965,-122.3278,1964,1.0,1,53250,0,53250,"Office, Parking",Office,52759.0,0.0,,1794187.25,0.0,1048173.0,746014.0,Multi_usage,1,2
549,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA_QUEENANNE,47.62476,-122.34843,1987,1.0,6,78672,28427,50245,Office,Office,78672.0,,,2179719.75,0.0,1888502.0,291217.0,Mono_usage,0,1
550,2016,NonResidential,Warehouse,98133.0,5,NORTHWEST,47.71286,-122.34422,1986,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,64660.0,,,325513.0,0.0,237813.0,87700.0,Mono_usage,0,1
551,2016,NonResidential,Mixed Use Property,98122.0,3,EAST,47.61552,-122.31744,1927,1.0,2,75844,19928,55916,"Office, Other, Parking",Other,28442.0,28441.0,18961.0,3684188.5,0.0,3406851.0,277337.0,Multi_usage,1,3
552,2016,NonResidential,Distribution Center,98134.0,2,GREATER_DUWAMISH,47.5701,-122.33342,1968,1.0,1,161678,0,161678,Distribution Center,Distribution Center,162425.0,,,9357230.0,0.0,6332002.0,3025227.0,Mono_usage,0,1
553,2016,NonResidential,Distribution Center,98134.0,2,GREATER_DUWAMISH,47.56874,-122.33303,1949,1.0,1,101101,0,101101,Distribution Center,Distribution Center,101101.0,,,21795830.0,0.0,21779250.0,16577.0,Mono_usage,0,1
554,2016,NonResidential,Distribution Center,98134.0,2,GREATER_DUWAMISH,47.57023,-122.33241,1980,1.0,1,52613,0,52613,Distribution Center,Distribution Center,59504.0,,,1061458.25,0.0,527872.0,533586.0,Mono_usage,0,1
555,2016,NonResidential,Other,98134.0,2,GREATER_DUWAMISH,47.56785,-122.33361,1940,1.0,1,56608,0,56608,"Office, Other",Other,45340.0,11520.0,,5094197.0,0.0,4253264.0,840932.0,Multi_usage,1,2
556,2016,NonResidential,Refrigerated Warehouse,98134.0,2,GREATER_DUWAMISH,47.56637,-122.33273,1953,1.0,1,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,100000.0,4099.0,0.0,17695420.0,0.0,17283711.0,411705.0,Multi_usage,1,3
557,2016,NonResidential,Supermarket / Grocery Store,98103.0,5,NORTHWEST,47.69267,-122.35506,2003,1.0,1,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51722.0,0.0,,14715262.0,0.0,7956442.0,6758820.0,Multi_usage,1,2
558,2016,NonResidential,Supermarket / Grocery Store,98155.0,5,NORTH,47.73315,-122.3105,1980,1.0,1,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,44431.0,,,11054535.0,0.0,6817771.0,4236763.0,Mono_usage,0,1
561,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.62029,-122.33078,2005,1.0,6,336700,124800,211900,"Office, Parking, Retail Store",Office,217977.0,4569.0,0.0,9058916.0,0.0,7877393.0,0.0,Multi_usage,1,3
562,2016,NonResidential,Retail Store,98109.0,7,LAKE_UNION,47.62,-122.33027,1996,1.0,4,264008,159994,104014,Retail Store,Retail Store,98863.0,,,9937707.0,0.0,7307906.0,2629800.0,Mono_usage,0,1
563,2016,NonResidential,Small- and Mid-Sized Office,98144.0,3,CENTRAL,47.59367,-122.30957,1914,1.0,2,62220,0,62220,"Office, Other - Services, Parking",Office,60676.0,13780.0,1324.0,5444253.5,0.0,5431426.0,12827.0,Multi_usage,1,3
564,2016,NonResidential,Small- and Mid-Sized Office,98144.0,3,GREATER_DUWAMISH,47.59388,-122.31124,1970,1.0,1,65430,0,65430,"Office, Other",Office,60732.0,8142.0,,3181045.5,0.0,1705793.0,1475252.0,Multi_usage,1,2
565,2016,NonResidential,Large Office,98105.0,4,NORTHEAST,47.66517,-122.30186,2006,1.0,3,102290,42440,59850,"Office, Parking",Office,83715.0,18575.0,,6062770.5,0.0,5913177.0,149593.0,Multi_usage,1,2
566,2016,NonResidential,Other,98122.0,3,CENTRAL,47.6144,-122.30982,1926,1.0,3,80004,0,80004,Other,Other,74864.0,,,12232124.0,0.0,12232122.0,0.0,Mono_usage,0,1
568,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56407,-122.32765,1991,1.0,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,263528.0,60388.0,,8024064.5,0.0,3548085.0,4475979.0,Multi_usage,1,2
569,2016,NonResidential,Mixed Use Property,98144.0,2,GREATER_DUWAMISH,47.5928,-122.31599,1932,1.0,14,304052,0,304052,"Medical Office, Office, Parking",Office,218918.0,156487.0,84051.89844,21027396.0,0.0,18843504.0,2183891.0,Multi_usage,1,3
570,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE_UNION,47.64037,-122.32626,1978,1.0,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,25525.0,2875.0,4855036.5,0.0,4855036.0,0.0,Multi_usage,1,3
571,2016,NonResidential,Distribution Center,98108.0,1,GREATER_DUWAMISH,47.53687,-122.33316,1989,1.0,2,98024,0,98024,"Distribution Center, Office",Distribution Center,63896.0,33712.0,,1988334.5,0.0,1373037.0,615298.0,Multi_usage,1,2
572,2016,NonResidential,Mixed Use Property,98109.0,7,LAKE_UNION,47.62405,-122.33084,1928,1.0,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,15000.0,10000.0,2603931.25,0.0,1612547.0,991384.0,Multi_usage,1,3
573,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.62488,-122.33007,1990,1.0,5,144573,66620,77953,"Office, Parking",Office,78521.0,66650.0,,5135040.0,0.0,5135039.0,0.0,Multi_usage,1,2
574,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1950,1.0,2,302812,0,302812,Retail Store,Retail Store,302812.0,,,7290824.5,0.0,5590290.0,1700534.0,Mono_usage,0,1
575,2016,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.70744,-122.33171,1974,1.0,5,86400,0,86400,Office,Office,78200.0,,,9080022.0,0.0,4089680.0,4990341.0,Mono_usage,0,1
576,2016,NonResidential,Other,98125.0,5,NORTH,47.7094,-122.31843,1969,0.0,2,98539,0,98539,Strip Mall,Strip Mall,98539.0,,,5450441.5,0.0,5266334.0,184107.0,Mono_usage,0,1
577,2016,NonResidential,Small- and Mid-Sized Office,98144.0,5,NORTHWEST,47.70732,-122.33279,1981,1.0,6,86483,0,86483,"Office, Parking",Office,86483.0,0.0,,6361236.5,0.0,6361236.0,0.0,Multi_usage,1,2
578,2016,NonResidential,Distribution Center,98106.0,1,DELRIDGE,47.53926,-122.34143,1976,1.0,1,51600,0,51600,"Distribution Center, Office",Distribution Center,34400.0,17200.0,,1124543.125,0.0,815508.0,309035.0,Multi_usage,1,2
579,2016,NonResidential,Warehouse,98106.0,1,DELRIDGE,47.53689,-122.33847,1968,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,,,2225512.0,0.0,1310524.0,914988.0,Mono_usage,0,1
580,2016,NonResidential,Large Office,98109.0,7,MAGNOLIA_QUEENANNE,47.63116,-122.34193,1986,1.0,5,154029,62380,91649,"Office, Parking",Office,91645.0,66288.0,,4636396.5,0.0,4060681.0,575715.0,Multi_usage,1,2
581,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.70887,-122.33494,2005,1.0,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,69854.0,,6963616.5,0.0,6947606.0,16010.0,Multi_usage,1,2
582,2016,NonResidential,Medical Office,98133.0,5,NORTHWEST,47.7126,-122.33782,2005,1.0,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,60670.0,3239.0,,4765753.5,0.0,4765753.0,0.0,Multi_usage,1,2
583,2016,NonResidential,Warehouse,98103.0,5,NORTHWEST,47.69814,-122.34295,1948,1.0,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,10033.0,,971155.625,0.0,381025.0,590131.0,Multi_usage,1,2
584,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.52696,-122.32913,1980,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,,,1847401.0,0.0,855017.0,992384.0,Mono_usage,0,1
23854,2016,NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.60613,-122.34115,1900,1.0,1,43728,0,43728,Restaurant,Restaurant,43728.0,,,11508035.0,0.0,0.0,11508035.0,Mono_usage,0,1
585,2016,NonResidential,Medical Office,98133.0,5,NORTHWEST,47.70449,-122.33272,1961,1.0,3,133298,0,133298,Medical Office,Medical Office,133298.0,,,15640994.0,0.0,11600182.0,4040810.0,Mono_usage,0,1
586,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1965,1.0,2,168619,0,168619,Retail Store,Retail Store,173106.0,,,6455828.5,0.0,5456882.0,998946.0,Mono_usage,0,1
588,2016,NonResidential,Mixed Use Property,98102.0,4,LAKE_UNION,47.63451,-122.32505,2002,0.0,5,251827,113318,138509,"Laboratory, Office, Parking",Parking,113318.0,84000.0,84000.0,47102428.0,0.0,29154854.0,17947572.0,Multi_usage,1,3
589,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.6244,-122.33157,2000,1.0,4,175885,71385,104500,"Office, Parking",Office,103970.0,71390.0,,6486377.5,0.0,6486377.0,0.0,Multi_usage,1,2
590,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.56089,-122.33474,1969,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,104786.0,,,1028376.875,0.0,666718.0,361659.0,Mono_usage,0,1
592,2016,NonResidential,Other,98134.0,2,GREATER_DUWAMISH,47.55787,-122.335,2000,1.0,1,53040,41600,11440,Other,Other,51427.0,,,1770027.5,0.0,955967.0,814060.0,Mono_usage,0,1
594,2016,NonResidential,Other,98134.0,2,GREATER_DUWAMISH,47.55741,-122.33163,1973,0.0,1,110689,0,110689,Other,Other,110689.0,,,2339814.25,0.0,356328.0,1983486.0,Mono_usage,0,1
595,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER_DUWAMISH,47.5563,-122.33186,1948,1.0,1,53620,0,53620,Office,Office,53620.0,,,2058955.25,0.0,1890584.0,168371.0,Mono_usage,0,1
596,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER_DUWAMISH,47.55623,-122.33316,1938,1.0,1,50008,0,50008,Office,Office,50008.0,,,3202213.0,0.0,2270837.0,931375.0,Mono_usage,0,1
597,2016,NonResidential,Large Office,98119.0,7,MAGNOLIA_QUEENANNE,47.6252,-122.36737,2009,1.0,4,291176,100176,191000,"Office, Parking",Office,194674.0,111198.0,,6657348.5,0.0,6585119.0,72228.0,Multi_usage,1,2
598,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.56549,-122.33221,1957,1.0,1,50832,0,50832,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,43920.0,6912.0,,2551022.25,0.0,613991.0,1937032.0,Multi_usage,1,2
599,2016,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER_DUWAMISH,47.56158,-122.32754,1971,1.0,1,76354,0,76354,Refrigerated Warehouse,Refrigerated Warehouse,76486.0,,,2843033.5,0.0,2832924.0,10109.0,Mono_usage,0,1
600,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.56558,-122.32889,1956,1.0,1,98480,0,98480,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,98480.0,,,2831565.5,0.0,2403347.0,428218.0,Mono_usage,0,1
602,2016,NonResidential,Mixed Use Property,98102.0,4,LAKE_UNION,47.63465,-122.32592,2008,1.0,3,175918,51218,124700,"Laboratory, Office, Parking",Office,66737.0,58218.0,30230.0,22530168.0,0.0,12047762.0,10482405.0,Multi_usage,1,3
603,2016,NonResidential,Other,98102.0,3,LAKE_UNION,47.63108,-122.32746,1920,1.0,3,169785,63782,106003,"Other, Parking",Other,106003.0,63782.0,,19155416.0,0.0,13249663.0,5905752.0,Multi_usage,1,2
604,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.63,-122.3396,1971,1.0,11,124721,0,124721,"Food Service, Office, Parking, Restaurant",Office,107594.0,15600.0,12000.0,13898181.0,0.0,8069980.0,5828201.0,Multi_usage,1,4
605,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.63376,-122.33968,1970,1.0,7,94002,0,94002,"Office, Parking",Office,93905.0,31348.0,,5662234.0,0.0,5662234.0,0.0,Multi_usage,1,2
606,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.55515,-122.3275,1974,1.0,1,93020,0,93020,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,93020.0,,,1252323.875,0.0,1252324.0,0.0,Mono_usage,0,1
19746,2016,NonResidential,Other,98121.0,7,DOWNTOWN,47.6153,-122.35014,1946,1.0,1,23000,0,23000,"Office, Other",Other,20310.0,2689.600098,,711118.375,0.0,260639.0,450480.0,Multi_usage,1,2
607,2016,NonResidential,Supermarket / Grocery Store,98118.0,2,SOUTHEAST,47.52095,-122.26825,2002,1.0,1,61053,0,61053,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,54434.0,0.0,,13133225.0,0.0,8474644.0,4658580.0,Multi_usage,1,2
609,2016,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,47.59895,-122.33379,1904,1.0,5,78920,0,78920,Office,Office,78564.0,,,2830674.75,0.0,2830674.0,0.0,Mono_usage,0,1
610,2016,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,47.59855,-122.33327,1906,1.0,7,99440,0,99440,"Office, Retail Store",Office,65088.0,23857.0,,6606832.5,0.0,4685851.0,1920981.0,Multi_usage,1,2
611,2016,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,47.59856,-122.33379,1907,1.0,6,73260,0,73260,Office,Office,63871.0,,,2853189.5,0.0,2853189.0,0.0,Mono_usage,0,1
612,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.59979,-122.3338,1900,1.0,4,69817,0,69817,"Office, Retail Store",Office,34647.0,26039.0,,2178074.5,771085.1875,1245123.0,161866.0,Multi_usage,1,2
613,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60035,-122.33379,1900,1.0,4,84750,0,84750,"Enclosed Mall, Office",Office,41609.0,28734.0,,2094724.625,0.0,1846842.0,247883.0,Multi_usage,1,2
614,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60146,-122.33248,1900,1.0,6,75496,13320,62176,"Office, Restaurant, Retail Store",Office,45799.0,9739.0,4689.0,3570161.75,0.0,3570162.0,0.0,Multi_usage,1,3
615,2016,NonResidential,Large Office,98104.0,7,DOWNTOWN,47.59962,-122.33247,1900,1.0,4,164380,0,164380,"Office, Retail Store",Office,123607.0,20795.0,,7655751.0,399538.3125,6196714.0,1059498.0,Multi_usage,1,2
616,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59858,-122.33198,1907,1.0,7,160580,0,160580,Office,Office,160580.0,,,4336187.5,347207.9063,3014081.0,974898.0,Mono_usage,0,1
618,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60159,-122.32915,1909,1.0,6,73470,0,73470,"Non-Refrigerated Warehouse, Office, Retail Store",Office,47145.0,9477.0,9477.0,3212269.0,0.0,3212269.0,0.0,Multi_usage,1,3
619,2016,Nonresidential COS,Other,98104.0,2,DOWNTOWN,47.59871,-122.3299,1906,1.0,3,67755,0,67755,"Data Center, Office, Other, Other - Entertainment/Public Assembly",Other,33647.0,19705.0,11988.0,1904480.0,0.0,1904480.0,0.0,Multi_usage,1,4
620,2016,NonResidential,Mixed Use Property,98134.0,2,GREATER_DUWAMISH,47.59334,-122.32905,1910,1.0,3,56700,0,56700,"Distribution Center, Non-Refrigerated Warehouse, Office",Office,26250.0,18050.0,12400.0,2371575.0,0.0,2045416.0,326159.0,Multi_usage,1,3
621,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.59366,-122.32666,1922,1.0,1,82852,0,82852,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,58472.0,23282.0,,2153603.5,0.0,1058065.0,1095539.0,Multi_usage,1,2
