OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),UsageType,NumPropertyUseTypes,BuildingAge,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor
26997,NonResidential,Mixed Use Property,NORTHEAST,1.0,2,32928,0,Parking,5652231.0,Multi_usage,4,17,0,1,0,1,0.5074708454810496,0.4897959183673469,16464.0
27008,SPS-District K-12,K-12 School,NORTHEAST,1.0,2,54943,0,K-12 School,2155390.25,Mono_usage,1,88,0,1,1,2,0.0,0.0,27471.5
27013,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,44476,0,Non-Refrigerated Warehouse,1368120.5,Mono_usage,1,56,0,1,1,2,0.0,0.0,44476.0
27016,NonResidential,Small- and Mid-Sized Office,GREATER_DUWAMISH,1.0,1,35017,0,Office,1295485.25,Multi_usage,3,47,0,1,1,2,0.2922580460918982,0.0,35017.0
27020,NonResidential,Residence Hall,NORTHEAST,1.0,3,29084,0,Residence Hall/Dormitory,1632498.625,Mono_usage,1,66,0,1,1,2,0.0,0.0,9694.666666666666
27080,NonResidential,Worship Facility,SOUTHEAST,1.0,2,22952,0,Worship Facility,470666.6875,Multi_usage,2,53,0,1,1,2,0.0,0.0,11476.0
27117,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,21040,0,Non-Refrigerated Warehouse,592088.125,Mono_usage,1,40,0,1,1,2,0.0,0.0,21040.0
27122,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,2,28032,0,Non-Refrigerated Warehouse,1321065.0,Mono_usage,1,65,0,1,1,2,0.0,0.0,14016.0
27131,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,25620,0,Distribution Center,550324.1875,Mono_usage,1,42,0,1,1,2,0.0,0.0,25620.0
27141,NonResidential,Warehouse,DOWNTOWN,1.0,3,33238,0,Non-Refrigerated Warehouse,1632472.0,Mono_usage,1,24,0,1,0,1,0.0,0.0,11079.333333333334
27142,NonResidential,K-12 School,EAST,1.0,4,27800,0,K-12 School,1181428.75,Mono_usage,1,104,0,1,1,2,0.0,0.0,6950.0
27145,NonResidential,Large Office,DOWNTOWN,1.0,6,706176,0,Office,13270687.0,Multi_usage,3,16,0,1,0,1,0.11052343891607758,0.0073225371578756575,117696.0
27162,NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1,33706,0,Supermarket/Grocery Store,8687690.0,Mono_usage,1,18,0,1,1,2,0.0,0.0,33706.0
27184,NonResidential,Mixed Use Property,MAGNOLIA_QUEENANNE,1.0,2,37600,0,Non-Refrigerated Warehouse,2171751.5,Multi_usage,3,55,0,1,1,2,0.4308510638297872,0.0797872340425532,18800.0
27205,SPS-District K-12,K-12 School,NORTHWEST,1.0,1,42128,0,K-12 School,1709307.5,Mono_usage,1,62,0,1,1,2,0.0,0.0,42128.0
27231,SPS-District K-12,K-12 School,BALLARD,1.0,2,44753,0,K-12 School,1638691.625,Mono_usage,1,84,0,1,1,2,0.0,0.0,22376.5
27244,NonResidential,Other,EAST,1.0,3,33708,0,Other,786324.0,Mono_usage,1,104,1,1,1,3,0.0,0.0,11236.0
27303,NonResidential,Other,NORTH,1.0,2,47237,0,Other,5981430.0,Mono_usage,1,68,0,1,0,1,0.0,0.0,23618.5
27365,SPS-District K-12,K-12 School,BALLARD,1.0,2,57298,0,K-12 School,1586388.75,Mono_usage,1,27,0,1,0,1,0.0,0.0,28649.0
27378,NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,1,76585,38585,Supermarket/Grocery Store,13906080.0,Multi_usage,2,19,0,1,1,2,0.0,0.0,76585.0
27381,NonResidential,Worship Facility,NORTHEAST,1.0,3,26373,0,Worship Facility,964236.0,Mono_usage,1,78,0,1,1,2,0.0,0.0,8791.0
27389,NonResidential,Small- and Mid-Sized Office,CENTRAL,6.0,2,75868,0,Office,3605749.75,Multi_usage,4,60,0,1,0,1,0.16636790214583225,0.08781040754995519,37934.0
27406,NonResidential,Mixed Use Property,EAST,1.0,2,21656,0,Other - Entertainment/Public Assembly,1607972.25,Multi_usage,5,69,0,1,1,2,0.25678795714813446,0.23503878832656078,10828.0
27455,Nonresidential COS,Distribution Center,MAGNOLIA_QUEENANNE,1.0,3,23040,0,Distribution Center,421430.0,Mono_usage,1,95,0,1,0,1,0.0,0.0,7680.0
27456,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,2,36771,0,Other,5447076.5,Mono_usage,1,60,0,1,0,1,0.0,0.0,18385.5
27482,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,24024,0,Non-Refrigerated Warehouse,375773.5938,Multi_usage,2,39,0,1,0,1,0.4041791541791542,0.0,24024.0
27488,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,42420,0,Non-Refrigerated Warehouse,965425.1875,Multi_usage,3,63,0,1,1,2,0.23573785950023574,0.11786892975011787,42420.0
27494,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,36982,0,Distribution Center,374753.8125,Multi_usage,2,37,0,1,1,2,0.07030447244605484,0.0,36982.0
27504,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,2,23400,0,Non-Refrigerated Warehouse,439266.9063,Multi_usage,3,52,0,1,0,1,0.1441880341880342,0.0,11700.0
27532,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,2,30720,0,Other,1683064.25,Multi_usage,3,68,0,1,1,2,0.052083333333333336,0.032552083333333336,15360.0
27553,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,23232,0,Non-Refrigerated Warehouse,127374.0,Mono_usage,1,44,0,1,0,1,0.0,0.0,23232.0
27554,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,35046,0,Non-Refrigerated Warehouse,1063269.125,Mono_usage,1,42,0,1,1,2,0.0,0.0,35046.0
27561,NonResidential,Refrigerated Warehouse,GREATER_DUWAMISH,1.0,1,25577,0,Refrigerated Warehouse,895784.6875,Multi_usage,3,55,0,1,1,2,0.32169527309692303,0.15639050709621927,25577.0
27562,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,43380,0,Non-Refrigerated Warehouse,405062.0,Mono_usage,1,42,0,1,0,1,0.0,0.0,43380.0
27567,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,3,20410,0,Office,2720238.25,Mono_usage,1,21,0,1,1,2,0.0,0.0,6803.333333333333
27587,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3,24696,6300,Office,624125.625,Multi_usage,2,33,0,1,0,1,0.25510204081632654,0.0,8232.0
27597,SPS-District K-12,K-12 School,NORTHWEST,1.0,1,45174,0,K-12 School,1980825.25,Mono_usage,1,60,0,1,1,2,0.0,0.0,45174.0
27598,NonResidential,Worship Facility,NORTHWEST,1.0,1,24955,0,Worship Facility,689803.0,Mono_usage,1,14,0,1,1,2,0.0,0.0,24955.0
27668,NonResidential,Other,CENTRAL,1.0,3,34074,0,Other/Specialty Hospital,8521989.0,Mono_usage,1,25,0,1,1,2,0.0,0.0,11358.0
27673,NonResidential,Hotel,DOWNTOWN,0.0,10,392552,22225,Hotel,17457560.0,Multi_usage,2,10,0,1,1,2,0.13348550001018974,0.0,39255.2
27703,NonResidential,Worship Facility,NORTH,1.0,2,76475,0,Worship Facility,1765813.625,Multi_usage,2,55,0,1,1,2,0.40579274272638116,0.0,38237.5
27704,NonResidential,K-12 School,NORTH,1.0,2,32961,0,K-12 School,1573155.0,Mono_usage,1,28,0,1,1,2,0.0,0.0,16480.5
27721,Nonresidential COS,Other,NORTHWEST,1.0,1,27376,14570,Library,1082920.125,Multi_usage,2,12,0,1,1,2,0.0,0.0,27376.0
27799,Campus,K-12 School,CENTRAL,1.0,1,109794,0,K-12 School,3296526.25,Mono_usage,1,66,0,1,1,2,0.0,0.0,109794.0
27816,NonResidential,Other,CENTRAL,1.0,3,25200,0,Other - Lodging/Residential,1242666.25,Mono_usage,1,105,0,1,1,2,0.0,0.0,8400.0
27821,NonResidential,Supermarket / Grocery Store,NORTH,1.0,1,44755,0,Supermarket/Grocery Store,11521140.0,Mono_usage,1,20,0,1,1,2,0.0,0.0,44755.0
27825,NonResidential,Other,EAST,1.0,2,22320,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",209644.9063,Mono_usage,4,109,0,1,1,2,0.0,0.0,11160.0
27828,NonResidential,Mixed Use Property,EAST,1.0,3,24000,0,Office,932083.5,Multi_usage,3,104,0,1,1,2,0.25,0.25,8000.0
27830,NonResidential,Small- and Mid-Sized Office,EAST,1.0,3,23422,0,Office,2701872.0,Mono_usage,1,96,0,1,1,2,0.0,0.0,7807.333333333333
27833,NonResidential,Other,EAST,5.0,2,38879,11328,Urgent Care/Clinic/Other Outpatient,3371659.75,Mono_usage,1,41,0,1,1,2,0.0,0.0,19439.5
27869,NonResidential,Warehouse,EAST,1.0,2,23040,0,Non-Refrigerated Warehouse,79711.79688,Mono_usage,1,96,0,1,1,2,0.0,0.0,11520.0
27874,NonResidential,Warehouse,EAST,1.0,2,61880,0,Non-Refrigerated Warehouse,595936.5,Mono_usage,1,58,0,1,0,1,0.0,0.0,30940.0
27882,NonResidential,Small- and Mid-Sized Office,EAST,1.0,2,27938,0,Office,1027394.313,Multi_usage,2,91,0,1,1,2,0.4720452430381559,0.0,13969.0
27891,NonResidential,Other,NORTHEAST,1.0,2,21600,0,Other - Services,1623657.0,Multi_usage,2,92,0,1,0,1,0.44675925925925924,0.0,10800.0
27892,Nonresidential COS,Other,NORTHEAST,1.0,3,27908,0,Other,2028125.625,Mono_usage,1,87,0,1,1,2,0.0,0.0,9302.666666666666
27901,Campus,K-12 School,CENTRAL,1.0,2,30562,0,K-12 School,1622231.375,Mono_usage,1,16,0,1,1,2,0.0,0.0,15281.0
27903,NonResidential,Retail Store,DOWNTOWN,1.0,3,54969,0,Retail Store,3724098.25,Mono_usage,1,16,0,1,1,2,0.0,0.0,18323.0
27922,NonResidential,K-12 School,CENTRAL,1.0,2,36825,0,K-12 School,1755072.75,Multi_usage,4,65,0,1,1,2,0.28282416836388324,0.13374066530889342,18412.5
27928,NonResidential,Small- and Mid-Sized Office,EAST,1.0,3,25834,0,Office,2076289.625,Mono_usage,1,58,0,1,1,2,0.0,0.0,8611.333333333334
27947,NonResidential,Worship Facility,EAST,1.0,1,37700,0,Worship Facility,3481727.5,Mono_usage,1,87,0,1,1,2,0.0,0.0,37700.0
27955,SPS-District K-12,K-12 School,EAST,1.0,2,27273,0,K-12 School,1258619.125,Mono_usage,1,91,0,1,1,2,0.0,0.0,13636.5
27982,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3,25111,0,Office,954352.6875,Multi_usage,3,34,0,1,1,2,0.31261200270797657,0.0,8370.333333333334
28019,NonResidential,Worship Facility,MAGNOLIA_QUEENANNE,1.0,2,31805,0,Worship Facility,1641667.0,Mono_usage,1,63,0,1,1,2,0.0,0.0,15902.5
28020,NonResidential,K-12 School,MAGNOLIA_QUEENANNE,1.0,1,20811,0,K-12 School,1267348.5,Mono_usage,1,63,0,1,1,2,0.0,0.0,20811.0
28025,Nonresidential COS,Warehouse,GREATER_DUWAMISH,1.0,2,22058,0,Non-Refrigerated Warehouse,1987334.75,Multi_usage,2,49,0,1,1,2,0.330310998277269,0.0,11029.0
28029,NonResidential,Refrigerated Warehouse,GREATER_DUWAMISH,1.0,1,22890,0,Refrigerated Warehouse,10005787.0,Multi_usage,2,46,0,1,1,2,0.12625600698995196,0.0,22890.0
28030,NonResidential,Other,GREATER_DUWAMISH,1.0,5,36000,0,Other,1111293.75,Mono_usage,1,109,0,1,1,2,0.0,0.0,7200.0
28033,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,28320,0,Distribution Center,4236396.5,Multi_usage,2,45,0,1,1,2,0.0,0.0,28320.0
28053,NonResidential,Worship Facility,NORTHEAST,1.0,1,29079,0,Worship Facility,861643.6875,Mono_usage,1,61,0,1,1,2,0.0,0.0,29079.0
28066,NonResidential,Small- and Mid-Sized Office,EAST,1.0,3,28848,9616,Office,726917.5,Multi_usage,2,34,0,1,0,1,0.3333333333333333,0.0,9616.0
28081,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,2,20535,0,Office,1835804.0,Multi_usage,2,28,0,1,1,2,0.399318237156075,0.0,10267.5
28086,NonResidential,Laboratory,MAGNOLIA_QUEENANNE,1.0,2,43025,0,Laboratory,9393108.0,Multi_usage,2,31,0,1,1,2,0.3137245787332946,0.0,21512.5
28476,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,30800,0,Non-Refrigerated Warehouse,485971.0,Mono_usage,1,51,0,1,0,1,0.0,0.0,30800.0
29214,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,37400,0,Non-Refrigerated Warehouse,924192.6875,Multi_usage,3,94,0,1,1,2,0.1525668449197861,0.11959893048128342,37400.0
29550,NonResidential,Large Office,DOWNTOWN,1.0,11,268130,0,Office,15026352.0,Mono_usage,1,16,0,1,1,2,0.0,0.0,24375.454545454544
29551,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,11,68452,0,Office,3782378.25,Multi_usage,2,16,0,1,0,1,0.09914976918132413,0.0,6222.909090909091
29552,NonResidential,Large Office,DOWNTOWN,1.0,11,273185,0,Office,14709151.0,Mono_usage,1,16,0,1,0,1,0.0,0.0,24835.0
29612,NonResidential,K-12 School,NORTHEAST,1.0,3,97500,0,K-12 School,3736960.0,Mono_usage,1,92,0,1,1,2,0.0,0.0,32500.0
29788,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,5,54015,0,Office,3020001.5,Mono_usage,1,34,0,1,0,1,0.0,0.0,10803.0
32429,NonResidential,Restaurant,DOWNTOWN,1.0,13,42000,0,Other - Restaurant/Bar,7798464.0,Multi_usage,4,31,1,1,1,3,0.3645238095238095,0.18269047619047618,3230.769230769231
33289,NonResidential,Large Office,DOWNTOWN,0.0,24,119701,0,Office,8382140.5,Multi_usage,2,34,0,1,0,1,0.14054185010985706,0.0,4987.541666666667
33408,Nonresidential COS,Other,NORTH,1.0,1,24697,0,Library,1295685.75,Multi_usage,2,51,0,1,1,2,0.19099485767502125,0.0,24697.0
33527,NonResidential,University,CENTRAL,2.0,1,57468,0,College/University,3543985.5,Mono_usage,1,3,0,1,1,2,0.0,0.0,57468.0
33548,NonResidential,University,EAST,1.0,5,84000,0,College/University,12184124.0,Mono_usage,1,10,0,1,1,2,0.0,0.0,16800.0
34348,NonResidential,Retail Store,DOWNTOWN,1.0,3,103000,0,Retail Store,5214621.5,Mono_usage,1,25,0,1,1,2,0.0,0.0,34333.333333333336
34891,NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1,37864,0,Supermarket/Grocery Store,8025696.0,Mono_usage,1,8,0,1,1,2,0.0,0.0,37864.0
34908,NonResidential,Supermarket / Grocery Store,EAST,1.0,2,66497,0,Supermarket/Grocery Store,9290214.0,Mono_usage,1,66,0,1,1,2,0.0,0.0,33248.5
35391,NonResidential,Retail Store,MAGNOLIA_QUEENANNE,1.0,4,34010,0,Retail Store,3560614.25,Mono_usage,1,10,0,1,0,1,0.0,0.0,8502.5
35392,NonResidential,Supermarket / Grocery Store,MAGNOLIA_QUEENANNE,1.0,4,45980,0,Supermarket/Grocery Store,8305255.0,Mono_usage,1,10,0,1,1,2,0.0,0.0,11495.0
36034,NonResidential,Retail Store,EAST,0.0,3,45743,0,Retail Store,5313217.0,Mono_usage,1,20,0,1,1,2,0.0,0.0,15247.666666666666
36587,NonResidential,Other,CENTRAL,1.0,1,45000,0,Fitness Center/Health Club/Gym,3505497.0,Multi_usage,2,25,0,1,1,2,0.0,0.0,45000.0
37008,NonResidential,Other,GREATER_DUWAMISH,1.0,6,333698,0,Parking,13730204.0,Multi_usage,2,17,0,1,1,2,1.0,0.0,55616.333333333336
37248,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,4,72859,0,Non-Refrigerated Warehouse,1498457.875,Mono_usage,1,112,0,1,1,2,0.0,0.0,18214.75
39332,SPS-District K-12,K-12 School,SOUTHEAST,1.0,2,138705,0,K-12 School,4959298.0,Mono_usage,1,7,0,1,1,2,0.0,0.0,69352.5
40008,NonResidential,Mixed Use Property,GREATER_DUWAMISH,1.0,3,21947,0,Other,1554599.25,Multi_usage,3,12,0,1,1,2,0.5478197475737003,0.22417642502392127,7315.666666666667
40028,NonResidential,Warehouse,NORTHEAST,1.0,1,384772,0,Non-Refrigerated Warehouse,15206762.0,Multi_usage,2,76,0,1,1,2,0.16599960496085994,0.0,384772.0
40031,NonResidential,Medical Office,NORTHEAST,1.0,1,30287,0,Medical Office,2193115.0,Mono_usage,1,56,0,1,1,2,0.0,0.0,30287.0
40034,NonResidential,Small- and Mid-Sized Office,NORTHEAST,1.0,1,21931,0,Office,3947209.25,Multi_usage,1,56,0,1,1,2,1.4520541698964935,0.0,21931.0
40067,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6,73102,0,Office,4307238.5,Multi_usage,2,31,0,1,0,1,0.25121063719186887,0.0,12183.666666666666
40447,Nonresidential COS,Mixed Use Property,GREATER_DUWAMISH,5.0,1,87458,0,Office,8475238.0,Multi_usage,4,50,0,1,1,2,0.4547554254613643,0.07174872510233483,87458.0
41928,NonResidential,Supermarket / Grocery Store,NORTH,1.0,1,51400,0,Supermarket/Grocery Store,11702959.0,Multi_usage,2,5,0,1,1,2,0.0,0.0,51400.0
42069,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,1,26263,0,Office,1634669.375,Mono_usage,1,23,0,1,0,1,0.0,0.0,26263.0
45287,Nonresidential COS,Other,CENTRAL,0.0,1,21400,0,Other - Recreation,5170809.5,Multi_usage,3,48,0,1,1,2,0.42070093457943925,0.0,21400.0
45927,NonResidential,Laboratory,EAST,1.0,8,178000,0,Laboratory,53166156.0,Mono_usage,1,16,1,1,0,2,0.0,0.0,22250.0
48287,NonResidential,Large Office,GREATER_DUWAMISH,1.0,4,162157,0,Office,40613740.0,Multi_usage,2,11,0,1,1,2,0.44849127697231694,0.0,40539.25
49687,NonResidential,Supermarket / Grocery Store,MAGNOLIA_QUEENANNE,1.0,4,33997,0,Supermarket/Grocery Store,8926736.0,Multi_usage,2,13,0,1,1,2,0.8824308027178869,0.0,8499.25
49695,NonResidential,Large Office,LAKE_UNION,1.0,11,526423,0,Office,17463744.0,Multi_usage,3,4,0,1,1,2,0.34656350501402866,0.01363352285139517,47856.63636363636
49699,NonResidential,Warehouse,SOUTHEAST,1.0,2,45700,0,Non-Refrigerated Warehouse,1544193.75,Mono_usage,1,28,0,1,1,2,0.0,0.0,22850.0
49705,Nonresidential COS,Other,NORTHEAST,8.0,1,502030,0,Other - Recreation,18470340.0,Mono_usage,1,87,0,1,1,2,0.0,0.0,502030.0
49709,NonResidential,Other,NORTHWEST,1.0,2,53575,0,Urgent Care/Clinic/Other Outpatient,31803568.0,Mono_usage,1,4,0,1,1,2,0.0,0.0,26787.5
49712,NonResidential,Large Office,GREATER_DUWAMISH,1.0,6,157345,0,Office,11624548.0,Mono_usage,1,4,0,1,1,2,0.0,0.0,26224.166666666668
49715,NonResidential,Residence Hall,NORTHEAST,1.0,5,136758,0,Residence Hall/Dormitory,6275367.5,Mono_usage,1,4,0,1,1,2,0.0,0.0,27351.6
49716,NonResidential,Residence Hall,NORTHEAST,1.0,7,192259,0,Residence Hall/Dormitory,8767617.0,Multi_usage,2,4,0,1,1,2,0.03640921881420375,0.0,27465.571428571428
49718,Nonresidential COS,Other,GREATER_DUWAMISH,2.0,2,137138,0,Other - Utility,5475367.0,Mono_usage,1,4,0,1,0,1,0.0,0.0,68569.0
49725,NonResidential,Other,EAST,1.0,7,267470,0,Other,42584028.0,Multi_usage,2,4,1,1,0,2,0.4,0.0,38210.0
49732,NonResidential,Hospital,NORTHEAST,1.0,8,330000,0,Hospital (General Medical & Surgical),57764408.0,Mono_usage,1,3,0,1,1,2,0.0,0.0,41250.0
49737,NonResidential,Retail Store,MAGNOLIA_QUEENANNE,1.0,3,43832,0,Retail Store,3886545.0,Multi_usage,3,98,0,1,1,2,0.40057492243110054,0.038465048366490236,14610.666666666666
49738,NonResidential,Other,SOUTHWEST,1.0,6,146363,0,Strip Mall,11730555.0,Mono_usage,1,29,0,1,1,2,0.0,0.0,24393.833333333332
49775,NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1,67263,0,Supermarket/Grocery Store,14697487.0,Mono_usage,1,5,0,1,1,2,0.0,0.0,67263.0
49776,NonResidential,Large Office,DOWNTOWN,1.0,13,354086,149326,Office,13458948.0,Multi_usage,5,28,0,1,1,2,0.421722406421039,0.10795399987573641,27237.384615384617
49778,NonResidential,Worship Facility,NORTHEAST,1.0,2,70292,0,Worship Facility,1933811.625,Mono_usage,1,8,0,1,1,2,0.0,0.0,35146.0
49780,NonResidential,Other,DOWNTOWN,1.0,7,90679,35120,Data Center,41680640.0,Multi_usage,2,41,0,1,0,1,0.3385568874822175,0.0,12954.142857142857
49783,NonResidential,Laboratory,LAKE_UNION,0.0,8,339591,114010,Laboratory,41696464.0,Multi_usage,3,3,0,1,1,2,0.4100255896063205,0.0008657473254591553,42448.875
49784,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,6,52000,0,Office,342726.0938,Mono_usage,1,3,0,0,0,0,0.0,0.0,8666.666666666666
49858,NonResidential,K-12 School,EAST,1.0,2,35780,0,K-12 School,2912264.0,Mono_usage,1,2,0,1,1,2,0.0,0.0,17890.0
49793,NonResidential,Large Office,MAGNOLIA_QUEENANNE,1.0,3,105061,28217,Office,1363191.625,Multi_usage,2,3,0,1,0,1,0.26857730270985425,0.0,35020.333333333336
49797,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,62662,14989,Office,2502131.0,Mono_usage,1,3,0,1,1,2,0.0,0.0,20887.333333333332
49802,NonResidential,Hotel,BALLARD,1.0,4,62381,22948,Hotel,3497215.5,Multi_usage,3,3,0,1,0,1,0.41786761994838173,0.0,15595.25
49829,NonResidential,Senior Care Community,CENTRAL,1.0,6,79805,0,Senior Care Community,7531325.0,Multi_usage,2,3,0,1,1,2,0.08771380239333375,0.0,13300.833333333334
49850,NonResidential,K-12 School,NORTHWEST,1.0,2,48925,0,K-12 School,1662054.125,Mono_usage,1,2,0,1,1,2,0.0,0.0,24462.5
49862,Nonresidential COS,Other,MAGNOLIA_QUEENANNE,0.0,1,29000,0,Other,2429214.0,Mono_usage,1,54,0,1,1,2,0.0,0.0,29000.0
49865,NonResidential,Other,NORTHEAST,1.0,6,305025,239252,Lifestyle Center,25959642.0,Multi_usage,2,3,0,1,1,2,0.06527005983116138,0.0,50837.5
49867,NonResidential,Large Office,GREATER_DUWAMISH,1.0,7,333714,146687,Office,4581493.0,Multi_usage,2,2,0,1,1,2,0.39983938342412967,0.0,47673.42857142857
49872,NonResidential,Other,GREATER_DUWAMISH,1.0,2,56988,0,Automobile Dealership,544172.375,Multi_usage,2,2,0,1,1,2,0.0,0.0,28494.0
49909,Campus,University,GREATER_DUWAMISH,4.0,2,149856,0,College/University,6335315.5,Mono_usage,1,9,0,1,1,2,0.0,0.0,74928.0
49911,NonResidential,Other,DELRIDGE,1.0,2,44162,0,Pre-school/Daycare,1546484.875,Multi_usage,2,6,0,1,1,2,0.35689053937774556,0.0,22081.0
49918,Nonresidential COS,Other,SOUTHEAST,1.0,1,53775,0,Other - Recreation,12095818.0,Multi_usage,7,3,0,1,1,2,0.23596466759646675,0.039237563923756394,53775.0
49924,NonResidential,Small- and Mid-Sized Office,EAST,0.0,2,64820,0,Office,2274296.75,Multi_usage,3,104,0,1,1,2,0.17741437827830916,0.154273372415921,32410.0
49925,NonResidential,University,EAST,1.0,2,99765,0,College/University,3185005.25,Mono_usage,1,23,0,1,1,2,0.0,0.0,49882.5
49926,NonResidential,University,EAST,1.0,3,428347,0,College/University,37022180.0,Mono_usage,1,91,1,1,1,3,0.0,0.0,142782.33333333334
49940,NonResidential,Hospital,EAST,1.0,8,374466,0,Hospital (General Medical & Surgical),163945984.0,Mono_usage,1,96,1,1,0,2,0.0,0.0,46808.25
49945,NonResidential,Senior Care Community,DOWNTOWN,1.0,3,197395,156000,Senior Care Community,2737534.5,Multi_usage,6,27,0,1,1,2,0.018490843233111273,0.002968666886192659,65798.33333333333
49946,NonResidential,Supermarket / Grocery Store,BALLARD,1.0,8,41198,0,Supermarket/Grocery Store,7768057.5,Mono_usage,1,6,0,1,1,2,0.0,0.0,5149.75
49958,Nonresidential COS,Other,GREATER_DUWAMISH,1.0,1,20993,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",923812.8125,Mono_usage,4,2,0,1,1,2,0.0,0.0,20993.0
49966,NonResidential,Other,SOUTHEAST,1.0,1,40265,0,Pre-school/Daycare,2159170.25,Mono_usage,1,7,0,1,1,2,0.0,0.0,40265.0
49968,NonResidential,University,NORTHEAST,1.0,4,58779,0,College/University,5000717.0,Mono_usage,1,47,0,1,0,1,0.0,0.0,14694.75
49970,NonResidential,Residence Hall,NORTHEAST,1.0,1,176225,0,Residence Hall/Dormitory,4926695.0,Multi_usage,2,5,0,1,1,2,0.13618953042984822,0.0,176225.0
49972,NonResidential,University,NORTHEAST,1.0,6,203030,0,College/University,51168308.0,Mono_usage,1,18,0,1,0,1,0.0,0.0,33838.333333333336
49979,NonResidential,Residence Hall,NORTHEAST,1.0,1,166991,0,Residence Hall/Dormitory,15965859.0,Mono_usage,1,63,0,1,1,2,0.0,0.0,166991.0
49980,NonResidential,Residence Hall,NORTHEAST,1.0,1,89392,0,Residence Hall/Dormitory,6960904.5,Mono_usage,1,46,0,1,0,1,0.0,0.0,89392.0
49983,NonResidential,Residence Hall,NORTHEAST,1.0,1,97040,0,Residence Hall/Dormitory,3894142.5,Mono_usage,1,5,0,1,1,2,0.0,0.0,97040.0
49985,NonResidential,Large Office,LAKE_UNION,1.0,6,427181,0,Office,16371039.0,Multi_usage,2,2,0,1,1,2,0.3960733272313141,0.0,71196.83333333333
49998,NonResidential,Self-Storage Facility,SOUTHEAST,1.0,4,101580,14004,Self-Storage Facility,940844.6875,Mono_usage,1,2,0,1,1,2,0.0,0.0,25395.0
50002,NonResidential,Other,NORTHEAST,1.0,3,33648,0,Parking,1399581.625,Multi_usage,2,2,0,1,0,1,1.159058487874465,0.0,11216.0
50026,NonResidential,Small- and Mid-Sized Office,EAST,1.0,5,37873,0,Office,2346692.5,Multi_usage,5,1,0,1,1,2,0.15404113748580783,0.1362448182082222,7574.6
50031,NonResidential,Large Office,MAGNOLIA_QUEENANNE,1.0,10,513816,0,Office,18760766.0,Multi_usage,3,1,0,1,1,2,0.29516013514565526,0.0021155433073318077,51381.6
50035,NonResidential,Hotel,DOWNTOWN,1.0,14,144614,0,Hotel,5525072.5,Mono_usage,1,1,0,1,1,2,0.0,0.0,10329.57142857143
50037,NonResidential,Large Office,LAKE_UNION,1.0,12,480702,163260,Office,12720069.0,Multi_usage,2,2,0,1,1,2,0.28415525627103694,0.0,40058.5
50038,NonResidential,Mixed Use Property,MAGNOLIA_QUEENANNE,1.0,2,25532,0,Office,627854.125,Multi_usage,5,2,0,1,0,1,0.4600109666301112,0.0,12766.0
50039,NonResidential,Other,GREATER_DUWAMISH,1.0,2,108036,0,Parking,4991893.5,Multi_usage,2,1,0,1,1,2,1.0,0.0,54018.0
